个人直租 火车北站地铁口 天宇广场 单间出租押一付一,葡萄街区天宇广场,650 元/月,https://km.zu.anjuke.com/fangyuan/1221024043
首月0租金 同德广场 无中介 包宽带 拎包入住 押一付一,滨江俊园,900 元/月,https://km.zu.anjuke.com/fangyuan/1224060744
穿金路盛唐城低碳中心世博园云南映象五三三医院旁0中介,俊发盛唐城,850 元/月,https://km.zu.anjuke.com/fangyuan/1224637484
高新区丰宁片区 壹号广场 家具家电齐全 无中介 拎包入住,壹号广场,820 元/月,https://km.zu.anjuke.com/fangyuan/1218593537
火车北站地铁口 天宇广场滨江俊园 高端住宅无中介 拎包入住,葡萄街区天宇广场,800 元/月,https://km.zu.anjuke.com/fangyuan/1223441119
金星立交旁 溪畔丽景 金尚俊园 全套家具包物业宽带 拎包入住,溪畔丽景,880 元/月,https://km.zu.anjuke.com/fangyuan/1218593178
精装二房  恒大云报华 师大附小旁 方便清晰 小孩上学的选择,恒大云报华府(商住楼),1900 元/月,https://km.zu.anjuke.com/fangyuan/1225735209
恒大 精装2房 空房出租 次新小区 随时看房 采光好,恒大云报华府(商住楼),1700 元/月,https://km.zu.anjuke.com/fangyuan/1225726565
北市区公交车场旁 时代峰尚园精装2房带家具家电随时看房,银河中央,2300 元/月,https://km.zu.anjuke.com/fangyuan/1224616702
保利六合旁壹号欢乐城精装两室,壹号广场,1800 元/月,https://km.zu.anjuke.com/fangyuan/1222557195
云南能投 云南农村信用社 广福城写字楼旁单间带独卫出租0中介,润城1区,1700 元/月,https://km.zu.anjuke.com/fangyuan/1221718542
北市区 小康大道 书香门第 单间出租 无中介 交通便利,书香门第,900 元/月,https://km.zu.anjuke.com/fangyuan/1223138554
金星地铁站 博客寓 无中介押一付一随时可看精装修拎包,博客寓,800 元/月,https://km.zu.anjuke.com/fangyuan/1224492523
万宏国际 世纪俊园 精装修无中介 带家具家电包物业宽带拎包住,万宏国际一期,900 元/月,https://km.zu.anjuke.com/fangyuan/1219966820
金星立交桥旁边 精装修3房 拎包入住 采光好 电梯房,昆明同德广场上北区,2700 元/月,https://km.zu.anjuke.com/fangyuan/1224899170
北市区火车北站金尚俊园精装一房带全套家具家电拎包入住,金尚俊园,2300 元/月,https://km.zu.anjuke.com/fangyuan/1220187283
昆明湖精装4房250元月带家具跟车位,融城昆明湖,2500 元/月,https://km.zu.anjuke.com/fangyuan/1225163589
火车北站 地铁旁沃尔玛  万宏国际精装修单间出租 拎包入住,万宏国际一期,890 元/月,https://km.zu.anjuke.com/fangyuan/1223490758
溪畔丽景 北辰 片区房东直租 包物业宽带 拎包入住 无中介,溪畔丽景,800 元/月,https://km.zu.anjuke.com/fangyuan/1223409055
无中介 市体育馆地铁口壹号广场采光单间750全包押一付一,壹号广场,750 元/月,https://km.zu.anjuke.com/fangyuan/1220154106
五华区人民西路小西门附近 保利六合 壹号广场 无中介 可月付,壹号广场,930 元/月,https://km.zu.anjuke.com/fangyuan/1224225276
南亚风情第壹城随时看房3300元月2房精装 82平,南亚风情第壹城南亚星河苑,3300 元/月,https://km.zu.anjuke.com/fangyuan/1225304994
火车北站 天宇花园 世纪俊园 全套家具 拎包入住 包物业宽带,葡萄街区天宇花园,850 元/月,https://km.zu.anjuke.com/fangyuan/1219882454
宁湖九号精装2居采光好日照充足 家具家电齐全拎包入住,宁湖9号万国城,1200 元/月,https://km.zu.anjuke.com/fangyuan/1225138835
五华区 西城时代 精装修 带家具家电 无中介,西城时代,650 元/月,https://km.zu.anjuke.com/fangyuan/1218893738
北市区 和谐世纪  天骄北麓 银汁园 月付 无中介 可做饭,天骄北麓北区,650 元/月,https://km.zu.anjuke.com/fangyuan/1221155519
火车北站 世纪俊园 万宏国际 全套家具拎包入住 包物业宽带,世纪俊园1期,950 元/月,https://km.zu.anjuke.com/fangyuan/1221912009
个人直租 火车北站地铁旁万宏国际单间600起租可月付,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1222855745
个人房源无中介 可月付 大商汇旁 特价房 精装修带家具 拎包,中天融域,650 元/月,https://km.zu.anjuke.com/fangyuan/1225082148
穿金路俊发盛唐城 房东直租单间 550元起租 无中介 可短租,俊发盛唐城,550 元/月,https://km.zu.anjuke.com/fangyuan/1225158216
同德 首月0房租 实力北岸 北泰花园  无中介月付 家电齐全,实力北岸,800 元/月,https://km.zu.anjuke.com/fangyuan/1223596526
直租万彩城单间 图片真实 交通方便 房间干净整洁可做饭可月付,万彩城市花园,650 元/月,https://km.zu.anjuke.com/fangyuan/1223981316
穿金路溪畔丽景 精装修二室二厅办公居家优价出租,溪畔丽景,2000 元/月,https://km.zu.anjuke.com/fangyuan/1217246453
首月0租金 主卧直租！锦悦四季 金星小区 学生公寓 无中介,锦悦四季,800 元/月,https://km.zu.anjuke.com/fangyuan/1222043504
无中介大树营生活北区近二环东路人民东路市延安医院大树营地铁站,市级机关大树营生活小区北区,700 元/月,https://km.zu.anjuke.com/fangyuan/1222061954
房东直租  地铁口天宇广场葡萄街区  无中介押一付一,葡萄街区天宇广场,650 元/月,https://km.zu.anjuke.com/fangyuan/1225117786
联盟路 奥斯迪广场 万宏国际单间出租 拎包入住 干净舒适,万宏国际一期,890 元/月,https://km.zu.anjuke.com/fangyuan/1222990487
天宇花园A栋 独栋采光好  出门就是公交地铁 带沙发,葡萄街区天宇花园,800 元/月,https://km.zu.anjuke.com/fangyuan/1225104600
世博片区 金尚俊园 拎包入住 美丽1房 出租,金尚俊园,2300 元/月,https://km.zu.anjuke.com/fangyuan/1220554647
金碧路 东寺人家 月付无中介 精装修 带家电 包物业宽带,东寺人家,900 元/月,https://km.zu.anjuke.com/fangyuan/1225529411
大商汇旁 华都花园无中介包物业水电月付700至1350元每月,华都花园B区,750 元/月,https://km.zu.anjuke.com/fangyuan/1225174291
西城时代 国际花园 桂鑫园 正大紫都城 包宽带物业 无中介,西城时代,800 元/月,https://km.zu.anjuke.com/fangyuan/1225160566
首月免房租 莲花池畔 教场中路 带家具家电 精装修 无中介,恒安新邻居,800 元/月,https://km.zu.anjuke.com/fangyuan/1223491478
北市区小康大道和谐世界 精装修 包物业宽带 押一付一 拎包入,和谐世纪,850 元/月,https://km.zu.anjuke.com/fangyuan/1218319779
首月免房租 莲花池畔 教场中路 带家具家电 精装修 无中介,恒安新邻居,800 元/月,https://km.zu.anjuke.com/fangyuan/1223491478
北市区小康大道和谐世界 精装修 包物业宽带 押一付一 拎包入,和谐世纪,850 元/月,https://km.zu.anjuke.com/fangyuan/1218319779
小西门云大医院附近!精装公寓！全部降价!可月租月付！不是中介,文化空间,500 元/月,https://km.zu.anjuke.com/fangyuan/1225018370
和谐世纪  美璟欣城 天骄北麓 包物业宽带 拎包入住,天骄北麓北区,900 元/月,https://km.zu.anjuke.com/fangyuan/1221413200
爱琴海公园1903旁无中介押一付一 长城滇池新房800元起租,长城滇池花苑,800 元/月,https://km.zu.anjuke.com/fangyuan/1224134075
首月0租金 天骄北麓主卧独卫 大房间带飘窗 无中介 拎包入住,天骄北麓北区,980 元/月,https://km.zu.anjuke.com/fangyuan/1221519709
个人直租火车北站万宏国际单间600至1250全包可短租可月付,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1222855754
北站地铁旁万宏国际合租单间特价现在只要650元,万宏国际一期,650 元/月,https://km.zu.anjuke.com/fangyuan/1222213532
无中介 火车北站地铁口 天宇广场采光合租单间700起租可月付,葡萄街区天宇广场,700 元/月,https://km.zu.anjuke.com/fangyuan/1223161931
羊肠村，龙头街，金江小区，丽水雅苑，恒业司家营月付带阳台主卧,金江小区曦苑,850 元/月,https://km.zu.anjuke.com/fangyuan/1225096373
新亚洲体育城 星耀路地铁站 五环锋尚 无中介 拎包入住,五环锋尚,800 元/月,https://km.zu.anjuke.com/fangyuan/1224578650
无中介 盘龙区穿金路 盛唐城合租单500起租全包押一付一,俊发盛唐城,500 元/月,https://km.zu.anjuke.com/fangyuan/1223163952
联盟花市旁 万宏国际 房东直租单间 600元起租 无中介,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1225156195
司家营地铁口旁 北京路 丽水雅苑 可押一付一 无中介,丽水雅苑,730 元/月,https://km.zu.anjuke.com/fangyuan/1222142831
北站旁大3房，精装修带全套家具家电，拎包即可入住，看房方便,万宏国际一期,3000 元/月,https://km.zu.anjuke.com/fangyuan/1222422603
火车北站地铁旁天宇广场 多个单间直租 无中介 600元起租,葡萄街区天宇广场,600 元/月,https://km.zu.anjuke.com/fangyuan/1222211469
人民巷 延安医院 房东直租 包物业宽带 拎包入住 无中介,人民巷政府小区,900 元/月,https://km.zu.anjuke.com/fangyuan/1223410243
Me+国际青年公寓豪华装修  无物业管理费免费健身房,华海城市新光大厦,1200 元/月,https://km.zu.anjuke.com/fangyuan/1223656303
首月0租金 溪畔丽景 云锡花园 次卧急租包物业 无中介带家电,溪畔丽景,680 元/月,https://km.zu.anjuke.com/fangyuan/1225084310
精装单间 房租月付 免押金 昆十中 俊发城旁 丽水雅苑 次卧,丽水雅苑,980 元/月,https://km.zu.anjuke.com/fangyuan/1218689447
无中介 爱琴海 长城滇池花苑小区 精装修 支付房租方式可选择,长城滇池花苑,600 元/月,https://km.zu.anjuke.com/fangyuan/1223402889
高新区 海屯路 商学院 经管校 春城慧谷 押一付一无中介,春城慧谷2期,800 元/月,https://km.zu.anjuke.com/fangyuan/1224657836
财富中心旁 俊发盛唐城 合租单间 有580到1100的 全包,俊发盛唐城,580 元/月,https://km.zu.anjuke.com/fangyuan/1222215863
首月0租金 月付无中介 日新地铁A站口 拎包入住 福缘居,官渡区地税局职工住宅,980 元/月,https://km.zu.anjuke.com/fangyuan/1225075684
度假区滇池路 滇池卫城 独栋别墅 可办公居家会所接待 车位多,滇池高尔夫别墅南区,30000 元/月,https://km.zu.anjuke.com/fangyuan/1221765900
无中介无管理费不贷款。爱琴海美凯龙旁红星紫郡合租公寓随时看房,红星国际广场檀宫,900 元/月,https://km.zu.anjuke.com/fangyuan/1225374977
新亚洲体育城 星耀路地铁站 星云园 无中介 拎包入住,星云园,950 元/月,https://km.zu.anjuke.com/fangyuan/1219534128
房东直租 北站地铁B出口天宇广场多个单间干净整洁全包押一付一,葡萄街区天宇广场,550 元/月,https://km.zu.anjuke.com/fangyuan/1217568987
南屏街附近 精装公寓900起 押一付一 无中介 拎包入住,拓东郡,900 元/月,https://km.zu.anjuke.com/fangyuan/1225150626
昆药集团旁 和成国际 科医路 押一付一无中介月付房租有厨房,鑫金花园,670 元/月,https://km.zu.anjuke.com/fangyuan/1224030803
世博片区 盛唐城 无中介  拎包住 小硕租赁给您一个温馨的家,俊发盛唐城,650 元/月,https://km.zu.anjuke.com/fangyuan/1222878728
小康大道农大附近无中介,实力郡城,800 元/月,https://km.zu.anjuke.com/fangyuan/1224769319
火车北站~万宏国际~精装2房 3000元月~随时看房,万宏国际一期,3000 元/月,https://km.zu.anjuke.com/fangyuan/1223567404
房东直租无中介 可月付 万达旁 滇池半岛 精装公寓 拎包入住,盛高大城1期,800 元/月,https://km.zu.anjuke.com/fangyuan/1225090362
同德广场上北区高端住宅区  0中介  押一付一  拎包入住,昆明同德广场上北区,850 元/月,https://km.zu.anjuke.com/fangyuan/1223321002
北京路金星立交桥 溪畔丽景两室两厅 带全套家具家电,溪畔丽景,800 元/月,https://km.zu.anjuke.com/fangyuan/1223560785
二环西路/碧鸡名城（出门就到菜市场、月付房租）肿瘤医院,白马小区,730 元/月,https://km.zu.anjuke.com/fangyuan/1223089080
小坝立交附近 永安国际旁 溪畔丽景 包物业 宽带 拎包住,溪畔丽景,850 元/月,https://km.zu.anjuke.com/fangyuan/1222878720
穿金路边 精装小公寓随时看房押一付一拎包入住 可短租 可月付,官城四季花语,800 元/月,https://km.zu.anjuke.com/fangyuan/1224848939
天怡峰景小区无 中介 拎包入住 押一付一 交通便捷 购物方便,天怡峰景,800 元/月,https://km.zu.anjuke.com/fangyuan/1224845522
西南林业大学 单间出租 美术小区 佳园小区 精装 带家具,巨和美术,800 元/月,https://km.zu.anjuke.com/fangyuan/1223499114
众和康园  4房两厅两卫   南北通透,众和佳苑,4000 元/月,https://km.zu.anjuke.com/fangyuan/1224134928
白云路上 精装公寓一室 可月付 可短租 0中介 包物业宽带,葡萄街区天宇花园,780 元/月,https://km.zu.anjuke.com/fangyuan/1225131814
西昌路 环城南路 昆华医院 金碧路 单身公寓 拎包入住 月付,西昌路168号小区,950 元/月,https://km.zu.anjuke.com/fangyuan/1225058570
北市区 北京路 羊肠村地铁站旁 金江小区 押一付一,金江小区曦苑,850 元/月,https://km.zu.anjuke.com/fangyuan/1223042026
边防家园小区近官渡古镇 体育城 世纪城 0中介月付包物业宽带,边防家园小区,700 元/月,https://km.zu.anjuke.com/fangyuan/1221161559
广福小区2区 次卧 超大空间  押一付一 无中介 特惠房源,广福小区2区,900 元/月,https://km.zu.anjuke.com/fangyuan/1219258127
世博园 世博车市 花鸟市场旁 东方玫瑰园 精装单间 随时看房,东方玫瑰园,800 元/月,https://km.zu.anjuke.com/fangyuan/1223021940
仁泽小学旁西南海精装修三房带全套家具家电出租3000急租,西南海O区,3000 元/月,https://km.zu.anjuke.com/fangyuan/1222679329
实力北岸 临江雅苑 无* 主卧独卫 包物业宽带 可做饭,实力北岸,889 元/月,https://km.zu.anjuke.com/fangyuan/1223534265
北市区 和谐世纪 金江小区旁 精装单间出租 包物业费宽带费,绿城春江明月,850 元/月,https://km.zu.anjuke.com/fangyuan/1223021837
广福美食城旁无须中介月付金盾花园次卧带飘窗800至1200元,金盾花园南区,800 元/月,https://km.zu.anjuke.com/fangyuan/1224115988
次卧合租|爱琴海旁长城滇池花苑小区房合租年签首月租减半,长城滇池花苑,850 元/月,https://km.zu.anjuke.com/fangyuan/1225263591
饵季路 0中介全包水电物业宽带世纪金源大道旁望春苑月付900,望春苑,900 元/月,https://km.zu.anjuke.com/fangyuan/1225201577
金童花园北京路同德广场火车北站俊发中心奥斯迪中心0中介可月付,金童花园,580 元/月,https://km.zu.anjuke.com/fangyuan/1222025505
火车北站地铁站口旁 天宇广场 单间直租 550元起租 可短租,葡萄街区天宇广场,550 元/月,https://km.zu.anjuke.com/fangyuan/1225698853
急租 天宇广场  豪华装修 民宿品质 0中介家电齐全领包入住,葡萄街区天宇广场,2500 元/月,https://km.zu.anjuke.com/fangyuan/1223729371
在青年路上，环境好，交通便利，有电梯，拎包入住,盛迪花园,4000 元/月,https://km.zu.anjuke.com/fangyuan/1225285368
白龙路 昙华小区 无中介 可做饭 拎包住 租房选小硕租赁,昆明院昙华小区,850 元/月,https://km.zu.anjuke.com/fangyuan/1222879704
万宏国际 世纪俊园 火车北站 地铁旁 带家具家电 包物业宽带,世纪俊园1期,900 元/月,https://km.zu.anjuke.com/fangyuan/1221063857
（减免一月房租）假日城市西城时代单间无中介,西城时代,750 元/月,https://km.zu.anjuke.com/fangyuan/1223642373
同德、金星、云锡花园、云波二社、金尚俊园、雄达茶叶旁0中介。,溪畔丽景,850 元/月,https://km.zu.anjuke.com/fangyuan/1219373378
世纪城 珥季路 大澡堂 车立方 大阳台 拎包入住 月付无中介,沁春苑,1280 元/月,https://km.zu.anjuke.com/fangyuan/1217058004
大观河畔 43医院 大观公园 西园路 单身公寓 拎包入住月付,大观首府,900 元/月,https://km.zu.anjuke.com/fangyuan/1225059802
无中介 市体育馆地铁口壹号广场合租单间500起租全包押一付一,壹号广场,500 元/月,https://km.zu.anjuke.com/fangyuan/1223160277
北市区嘉年华广场 和谐世纪 主卧带飘窗房租月付无中介可做饭,和谐世纪,800 元/月,https://km.zu.anjuke.com/fangyuan/1225050911
新亚洲体育城 星耀路地铁站 奥宸橙郡小区精装 空房两室 急租,奥宸橙郡一期,1600 元/月,https://km.zu.anjuke.com/fangyuan/1225691386
盘龙区 金星立交 溪畔丽景 阳光主卧带阳台 独立卫 无中介包,溪畔丽景,980 元/月,https://km.zu.anjuke.com/fangyuan/1217918926
火车北站附近 万宏国际 精装带家具家电 包物业宽带 无中介,万宏国际一期,760 元/月,https://km.zu.anjuke.com/fangyuan/1225100308
无中介百丽园近景泰街昆明院昙华小区昙华寺公园西南林业大学,百丽园,900 元/月,https://km.zu.anjuke.com/fangyuan/1222232641
个人直租 火车北站沃尔玛对面 万宏国际单间出租600全包起租,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1222855692
金禧园（0中介月付北京路旁）同德广场旁北京路附近合租,金星小区,850 元/月,https://km.zu.anjuke.com/fangyuan/1223084026
五华高新区 海源中路 二环西路 经典双城 无中介 可月付,经典双城C区,750 元/月,https://km.zu.anjuke.com/fangyuan/1223383695
商学院 经管学院 旁 押一付一无中介月付房租不走分期拎包入住,春城慧谷西区,750 元/月,https://km.zu.anjuke.com/fangyuan/1222527463
火车北站地铁出口旁 万宏国际合租单间个人直租600元起可月付,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1222855631
万宏国际 世纪俊园 火车北站 地铁旁 带家具家电 包物业宽带,世纪俊园1期,900 元/月,https://km.zu.anjuke.com/fangyuan/1221063857
房东直租 主卧带飘窗带独立卫生间拎包入住商学院附近,春城慧谷西区,800 元/月,https://km.zu.anjuke.com/fangyuan/1222149720
精装单间出租 包物业宽带 穿金路 金尚俊园 瑞鼎城旁随时看房,中产风尚中心,900 元/月,https://km.zu.anjuke.com/fangyuan/1223021962
首月免房租 包物业宽带 精装单间可月付 小菜园立交旁美丽家园,美丽家园,980 元/月,https://km.zu.anjuke.com/fangyuan/1217727920
火车北站地铁站口 天宇广场 房东直租单间 550元起租,葡萄街区天宇广场,550 元/月,https://km.zu.anjuke.com/fangyuan/1224763686
精装单间 包物业宽带 全套家具家电 学府路 教场中路 可季付,新华印刷五厂联工住宅区,980 元/月,https://km.zu.anjuke.com/fangyuan/1223021912
公寓直租！爱琴海周边！香缇玫瑰！近公园1903！云南能投旁！,香缇玫瑰,910 元/月,https://km.zu.anjuke.com/fangyuan/1221581715
合租(促销)初次入住减免半个月租金 朝南带大露台螺蛳湾地铁口,中豪逸境,850 元/月,https://km.zu.anjuke.com/fangyuan/1222085065
世纪城 珥季路地铁站 惜春苑 无中介 拎包入住,惜春苑,900 元/月,https://km.zu.anjuke.com/fangyuan/1225062929
小龙小区 精装修 单间出租 只需700月 可押一付一,小龙路社区,700 元/月,https://km.zu.anjuke.com/fangyuan/1221640778
五华区 昌源中路地铁口 经典明苑 押一付一无中介 拎包入住,经典明苑,800 元/月,https://km.zu.anjuke.com/fangyuan/1224136659
火车北站 万宏国际 单间600到1300全包 可月付 可短租,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1223600017
市中心 北京路边上 摩玛大厦 大三房 带40平露台 3800,摩玛艺术造城,3800 元/月,https://km.zu.anjuke.com/fangyuan/1223401664
北市区 单间出租阳光房 天骄北麓 和谐世纪  精装修 带家具,天骄北麓北区,700 元/月,https://km.zu.anjuke.com/fangyuan/1224469381
同丰中心 万科金域国际月付房租押一付一无中介 不走分期特价房,万科金域国际,850 元/月,https://km.zu.anjuke.com/fangyuan/1218290742
个人直租万宏国际单间带阳台600全包拎包入住干净整洁可月付,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1217592754
一室一厅合租次卧卧双卫 出门就是南屏街超市,大柳树巷小区,899 元/月,https://km.zu.anjuke.com/fangyuan/1224803148
同德广场 滨江俊园 二环旁 北泰花园 大次卧 可做饭 拎包住,北泰花园,980 元/月,https://km.zu.anjuke.com/fangyuan/1220259527
（0中介公寓直租）1903公园爱琴海精装修单间押一付一,长城滇池花苑,750 元/月,https://km.zu.anjuke.com/fangyuan/1220064919
精.合租公寓 大商汇广福路中天融域650元一间可以做饭无中介,中天融域,650 元/月,https://km.zu.anjuke.com/fangyuan/1224680783
白云路地铁口 同德昆明广场合租单间600至1150 个人直租,昆明广场中央B区,600 元/月,https://km.zu.anjuke.com/fangyuan/1223732646
云路中心旁 兆丰六千城 单间直租 500元起 配套齐全0中介,兆丰六千城,500 元/月,https://km.zu.anjuke.com/fangyuan/1225204800
首月0租金 金星立交桥 溪畔丽景 云锡花园 包物业 无中介,云锡花园三期,800 元/月,https://km.zu.anjuke.com/fangyuan/1220531316
北辰财富中心 尚都国际 华夏园 首月免租金 全套家具拎包入住,尚都国际,800 元/月,https://km.zu.anjuke.com/fangyuan/1217743769
小菜园旁 万彩城单间直租 可月付 精装配套齐全 450元起,万彩城市花园,450 元/月,https://km.zu.anjuke.com/fangyuan/1219731827
西山区前兴路公交枢纽站附近雅福园房东直租精装次卧,广福城雅福园,950 元/月,https://km.zu.anjuke.com/fangyuan/1219078283
首月免房租人民巷 延安医院 带家具家电 精装修 无中介,人民巷政府小区,900 元/月,https://km.zu.anjuke.com/fangyuan/1223519072
书林街儿童医院旁石桥铺28号精装三房带家具家电,东方广场,2600 元/月,https://km.zu.anjuke.com/fangyuan/1224421297
直租 天宇广场 火车北站旁边 两室一厅一卫 家电齐全拎包入住,葡萄街区天宇广场,2700 元/月,https://km.zu.anjuke.com/fangyuan/1224132924
新螺丝湾 （俊发观云海）家电齐全 交通方便 拎包入住 免物业,俊发观云海,850 元/月,https://km.zu.anjuke.com/fangyuan/1223164900
青云培训点 万彩城 小房间500 大房间800 0中介可短租,万彩城市花园,500 元/月,https://km.zu.anjuke.com/fangyuan/1223162030
大商汇 万达旁  金色家园南园 精装三房  二楼 拎包入住,金色家园南园,3000 元/月,https://km.zu.anjuke.com/fangyuan/1221466836
火车北站 万宏国际 单间直租 600元起租 无中介 可短租,万宏国际一期,600 元/月,https://km.zu.anjuke.com/fangyuan/1225704539
直租直租万宏国际 多个单间 650全包月付  月付  月付！,万宏国际一期,650 元/月,https://km.zu.anjuke.com/fangyuan/1225868603
华春园 金实小区 金星地铁旁 主卧独卫带阳台 无中介 精装修,华春园,820 元/月,https://km.zu.anjuke.com/fangyuan/1223530472
火车北站 万宏国际 精装修大公寓空房办公居住只要1600啦,万宏国际一期,1600 元/月,https://km.zu.anjuke.com/fangyuan/1225857726
昆医附二医院麻园押一付一无中介月付房租无分期可以做饭创意英国,创意英国温莎公爵玫瑰园,1050 元/月,https://km.zu.anjuke.com/fangyuan/1224028420
永昌小区 精装四室 带全套家具家电 拎包入住 小区停车方便,永昌小区,2500 元/月,https://km.zu.anjuke.com/fangyuan/1224040991
合租|云纺 万达广场春晓花园 850元可押一付一 无中介.费,春晓花园,850 元/月,https://km.zu.anjuke.com/fangyuan/1225132006
星耀路地铁 官渡古镇 五环锋尚 精装拎包入住 月付无中介,五环锋尚,900 元/月,https://km.zu.anjuke.com/fangyuan/1216795463
南亚风情旁边汇郦境园小区700单间 月付无中介.费随时看房,汇郦境园,700 元/月,https://km.zu.anjuke.com/fangyuan/1223787343
白云路地/铁口 财智新景旁金利园 押一付一 无中/介精装全套,金利园,800 元/月,https://km.zu.anjuke.com/fangyuan/1218316094
（减免一月房租）黄土坡假日城市西城时代融城园城单间无中介,融城园城,750 元/月,https://km.zu.anjuke.com/fangyuan/1223644754
海运花园体育城地铁站旁靠螺蛳湾交通方便0中介月付免物业包宽带,新亚洲欢乐城,2200 元/月,https://km.zu.anjuke.com/fangyuan/1221159755
江东花园梅香园 近江东商业街 霖雨桥 北辰欣都龙城 无中介,江东二期梅香园,950 元/月,https://km.zu.anjuke.com/fangyuan/1224105449
